t,x,y,z,yaw
73.8290,-0.223006,0.045879,1.510090,-48.6685
73.8440,-0.224208,0.045959,1.508013,-48.9919
73.8600,-0.225532,0.045503,1.505890,-49.0693
73.8910,-0.226854,0.045431,1.503322,-48.8652
73.9070,-0.227901,0.045498,1.500913,-48.6894
73.9220,-0.228919,0.045496,1.498844,-48.5785
73.9380,-0.230093,0.045466,1.496459,-48.5639
73.9540,-0.231256,0.045427,1.494361,-48.5882
73.9850,-0.231367,0.044620,1.492098,-48.5806
74.0000,-0.232442,0.044495,1.489634,-48.4225
74.0160,-0.233635,0.044132,1.487395,-48.2741
74.0470,-0.234699,0.043895,1.484771,-48.1754
74.0630,-0.234757,0.043034,1.482222,-48.1141
74.0940,-0.235510,0.042607,1.479346,-48.0314
74.0940,-0.236365,0.042195,1.476512,-47.9045
74.1250,-0.237457,0.041801,1.473869,-47.8306
74.1410,-0.238621,0.041377,1.471432,-47.7924
74.1570,-0.239858,0.040896,1.468951,-47.7375
74.1880,-0.241164,0.040357,1.466275,-47.7649
74.2040,-0.242500,0.039809,1.463447,-47.8402
74.2190,-0.244761,0.038443,1.460434,-47.9614
74.2500,-0.245763,0.037884,1.458186,-47.9130
74.2660,-0.245226,0.036039,1.456535,-47.8159
74.2820,-0.246081,0.035303,1.454297,-47.6167
74.3130,-0.246387,0.034591,1.452606,-47.5075
74.3290,-0.247009,0.033839,1.450240,-47.4080
74.3440,-0.247771,0.033144,1.447738,-47.2146
74.3600,-0.248129,0.032365,1.445891,-47.0757
74.3910,-0.248772,0.031541,1.443986,-47.0214
74.4070,-0.249525,0.030664,1.441897,-46.9674
74.4220,-0.250217,0.029727,1.439639,-46.8683
74.4380,-0.251018,0.028925,1.437318,-46.7739
74.4540,-0.251532,0.028006,1.435446,-46.6257
74.4850,-0.252056,0.027168,1.433718,-46.4721
74.5000,-0.252590,0.026139,1.431883,-46.2181
74.5320,-0.253168,0.025270,1.429887,-46.0169
74.5320,-0.253928,0.024350,1.427912,-45.9133
74.5630,-0.254786,0.023492,1.425847,-45.9066
74.5790,-0.255646,0.022656,1.423746,-45.8849
74.6100,-0.256916,0.021679,1.421011,-45.8487
74.6250,-0.257904,0.020714,1.418523,-45.8796
74.6410,-0.258162,0.019760,1.417429,-46.0265
74.6720,-0.259223,0.018668,1.415414,-46.2017
74.6720,-0.260418,0.017825,1.412731,-46.2632
74.7040,-0.261205,0.017087,1.410606,-46.1627
74.7190,-0.261280,0.016352,1.409484,-45.9508
74.7350,-0.262472,0.015559,1.407080,-45.8144
74.7660,-0.263461,0.014728,1.404343,-45.7634
74.7820,-0.263660,0.013623,1.402642,-45.8379
74.7970,-0.264374,0.012621,1.400415,-45.9768
74.8290,-0.265160,0.011563,1.397750,-45.9779
74.8440,-0.266384,0.010455,1.394697,-45.8333
74.8600,-0.266978,0.009521,1.392234,-45.6821
74.8750,-0.267775,0.008779,1.389917,-45.6206
74.8910,-0.268637,0.008144,1.387591,-45.6284
74.9220,-0.268814,0.007672,1.386287,-45.4444
74.9380,-0.269462,0.007059,1.383860,-45.1427
74.9690,-0.270187,0.006330,1.381446,-44.9208
74.9850,-0.271094,0.005525,1.378966,-44.9087
75.0000,-0.272088,0.004621,1.376403,-45.0118
75.0160,-0.273019,0.003700,1.373796,-45.0368
75.0320,-0.273807,0.002831,1.371207,-44.9207
75.0630,-0.274477,0.001962,1.368716,-44.7074
75.0790,-0.275130,0.001001,1.366298,-44.5737
75.1100,-0.275822,-0.000076,1.363798,-44.5747
75.1250,-0.276265,-0.000987,1.362866,-44.6431
75.1410,-0.276862,-0.002386,1.359819,-44.6149
75.1570,-0.278239,-0.004365,1.357195,-44.3987
75.1880,-0.278627,-0.005705,1.355033,-44.1511
75.2040,-0.278706,-0.007054,1.353560,-44.0948
75.2190,-0.279330,-0.008544,1.351761,-44.2982
75.2500,-0.280012,-0.010210,1.349732,-44.4864
75.2660,-0.281619,-0.012278,1.346791,-44.5806
75.2820,-0.282070,-0.014156,1.344696,-44.4785
75.2970,-0.282491,-0.016098,1.342732,-44.3970
75.3290,-0.282886,-0.017980,1.340849,-44.3770
75.3440,-0.283131,-0.019773,1.339190,-44.1886
75.3600,-0.282656,-0.021604,1.338970,-43.7895
75.3750,-0.282683,-0.023562,1.338311,-43.5080
75.3910,-0.282956,-0.025578,1.337498,-43.4698
75.4220,-0.283311,-0.027651,1.336525,-43.5009
75.4380,-0.283483,-0.029751,1.335442,-43.4011
75.4540,-0.283370,-0.030806,1.335733,-43.0389
75.4850,-0.283218,-0.032886,1.334890,-42.6227
75.5000,-0.282893,-0.034793,1.334850,-42.3100
75.5160,-0.283024,-0.036779,1.334618,-42.1447
75.5470,-0.283317,-0.038802,1.334367,-42.0140
75.5630,-0.283724,-0.040861,1.334169,-41.9060
75.5790,-0.284272,-0.042869,1.334059,-41.8194
75.6100,-0.284839,-0.044869,1.333905,-41.7350
75.6250,-0.285447,-0.046838,1.333705,-41.5727
75.6410,-0.286076,-0.048783,1.333517,-41.3950
75.6720,-0.286939,-0.050711,1.333461,-41.3014
75.6720,-0.287973,-0.052667,1.333630,-41.2604
75.7040,-0.289069,-0.054787,1.333680,-41.2871
75.7190,-0.291712,-0.058124,1.332951,-41.4052
75.7500,-0.292291,-0.060577,1.333014,-41.4086
75.7660,-0.293376,-0.062884,1.332476,-41.3006
75.7820,-0.294220,-0.065055,1.332528,-41.1692
75.8130,-0.295210,-0.067317,1.332086,-40.9950
75.8130,-0.296084,-0.069581,1.331583,-40.7002
75.8440,-0.297027,-0.071928,1.330937,-40.4265
75.8600,-0.298104,-0.074359,1.330253,-40.2846
75.8910,-0.299269,-0.076769,1.329524,-40.2534
75.9070,-0.300456,-0.079072,1.328856,-40.2042
75.9220,-0.301593,-0.081387,1.328293,-40.1022
75.9380,-0.302658,-0.083711,1.327720,-39.9275
75.9540,-0.303670,-0.086032,1.326853,-39.6857
75.9850,-0.304642,-0.088387,1.325739,-39.3924
76.0000,-0.305579,-0.090777,1.324736,-39.0792
76.0320,-0.306994,-0.092632,1.322911,-38.9069
76.0470,-0.307780,-0.094925,1.322617,-38.8030
76.0630,-0.308849,-0.097073,1.321959,-38.7021
76.0940,-0.309978,-0.099252,1.321135,-38.5525
76.1100,-0.311090,-0.101386,1.320251,-38.4078
76.1250,-0.312132,-0.103395,1.319498,-38.2493
76.1410,-0.313071,-0.105305,1.318767,-38.0128
76.1570,-0.314484,-0.107049,1.317080,-37.7791
76.1880,-0.315643,-0.108893,1.315619,-37.6294
76.2040,-0.316618,-0.110808,1.314414,-37.5530
